POLY_ID,AREAKEY,MEDHVAL,PCTBACHMOR,MEDHHINC,PCTVACANT,PCTSINGLES,NBELPOV100
887,4.2101E+11,32500,0,41875,0,37.931,33
888,4.2101E+11,63400,1.9444,25000,0,3.719,67
889,4.2101E+11,60800,0,26429,4.3478,5.5901,122
890,4.2101E+11,52300,4.6125,30875,11.8785,7.1823,100
891,4.2101E+11,39500,9.8865,22206,10.4859,10.9974,159
892,4.2101E+11,50400,3.386,20000,0,5.8608,161
893,4.2101E+11,51500,2.8871,36111,1.8987,4.2194,58
894,4.2101E+11,52800,3.6117,36932,2.9963,9.7378,58
895,4.2101E+11,43500,0,23333,6.9767,30.814,80
896,4.2101E+11,49800,9.1052,35500,13.7203,10.2902,173
897,4.2101E+11,35100,6.1135,24531,21.0526,7.2368,85
898,4.2101E+11,37700,7.511,21979,11.8896,2.1231,542
899,4.2101E+11,35000,10,24375,23.1738,2.0151,401
900,4.2101E+11,39400,3.537,22031,5.4645,7.1038,174
901,4.2101E+11,35500,0,14224,17.6796,6.0773,165
902,4.2101E+11,36100,1.2165,21375,13.3136,5.9172,343
903,4.2101E+11,33600,3.6957,22188,20.8054,7.047,317
904,4.2101E+11,34000,2.2727,21328,4.7934,2.1488,561
905,4.2101E+11,36300,7.7176,26591,18.0365,8.6758,349
906,4.2101E+11,41700,7.0755,27656,13.7255,14.3791,127
907,4.2101E+11,35300,5.7692,23452,15.625,5.8036,230
908,4.2101E+11,54100,3.6066,26750,0,8.2873,128
909,4.2101E+11,45700,3.6842,33929,5.1587,3.1746,229
910,4.2101E+11,43300,1.8072,23409,16.0563,10.7042,329
911,4.2101E+11,46600,22,30125,0,0,48
912,4.2101E+11,36300,4.5,30357,26.4317,0,211
913,4.2101E+11,43700,3.6384,25903,5.5755,3.5971,476
914,4.2101E+11,48700,2.3622,19667,5.5944,3.4965,404
915,4.2101E+11,51400,5.8383,25083,5.0971,6.3107,183
916,4.2101E+11,51900,4.142,37083,2.6316,3.5088,67
917,4.2101E+11,51800,9.9541,35417,3.2037,2.0595,129
918,4.2101E+11,47200,5.6763,30625,11.8644,6.2712,227
919,4.2101E+11,44800,1.3289,31625,5.2023,21.3873,216
920,4.2101E+11,47800,3.079,32961,9.7561,3.6585,188
921,4.2101E+11,48600,2.7088,25735,7.6364,0,139
922,4.2101E+11,57200,9.707,40625,4.2945,0,74
923,4.2101E+11,55700,6.4833,24358,1.1628,4.6512,128
924,4.2101E+11,33400,5.7377,17260,12.3153,7.8818,231
925,4.2101E+11,31500,1.2559,17115,13.2558,2.7907,421
926,4.2101E+11,35000,4.5089,17457,7.6142,0,532
927,4.2101E+11,27500,2.1077,29107,26.3158,0,327
928,4.2101E+11,28600,3.7736,12083,26.9663,14.0449,309
929,4.2101E+11,28500,6.2762,20605,19.4215,23.5537,199
930,4.2101E+11,24200,1.6427,20275,23.7864,7.767,469
931,4.2101E+11,38200,0,24091,11.7764,9.3812,752
932,4.2101E+11,30900,0,26563,13.2075,0,0
933,4.2101E+11,43800,8.6957,13929,10.5263,10.5263,169
934,4.2101E+11,30700,2.1609,15750,18.3486,7.3394,739
935,4.2101E+11,32000,0.8102,22629,15.2709,15.1067,864
936,4.2101E+11,25000,1.0753,13832,19.6078,11.0517,802
937,4.2101E+11,31300,2.509,16000,4.2155,5.1522,587
938,4.2101E+11,22500,4.3243,14643,10.7345,11.8644,333
939,4.2101E+11,19200,0,11923,14.6953,5.7348,451
940,4.2101E+11,19700,2.3333,13854,20.0704,7.7465,336
941,4.2101E+11,18600,7.2961,8929,2.9197,13.1387,193
942,4.2101E+11,29700,2.2272,15385,0,11.0687,359
943,4.2101E+11,33300,0,15179,11.2319,12.6812,358
944,4.2101E+11,29400,2.5974,17250,14.7059,8.0214,508
945,4.2101E+11,46900,0,9688,0,13.9241,182
946,4.2101E+11,27900,1.0753,14962,0,0,550
947,4.2101E+11,30000,3.3654,29007,9.8361,11.7486,321
948,4.2101E+11,30200,1.004,10329,14.5553,8.3558,766
949,4.2101E+11,31400,2.8807,23750,16.3755,6.5502,577
950,4.2101E+11,33600,12.1951,24000,5.8651,8.2111,342
951,4.2101E+11,30500,0,24643,14.8248,1.8868,455
952,4.2101E+11,32700,4.8991,16726,14.8,7.6,261
953,4.2101E+11,21600,0,12500,9.4017,20.5128,236
954,4.2101E+11,21500,0,10556,6.8085,11.4894,424
955,4.2101E+11,27600,7.0053,27417,15.625,6.8182,538
956,4.2101E+11,27600,5.3517,21429,10.2902,3.4301,312
957,4.2101E+11,35300,2.6596,21250,16.2162,0,208
958,4.2101E+11,20500,0,20000,10.5413,1.7094,544
959,4.2101E+11,25700,1.7341,30272,14.4404,9.7473,306
960,4.2101E+11,24200,7.0539,10795,10.0649,9.4156,427
961,4.2101E+11,14000,5.9524,10000,8.5714,10.7143,297
962,4.2101E+11,12500,0,2499,28.125,34.375,58
963,4.2101E+11,35600,5.5118,13229,19.2308,0,69
964,4.2101E+11,19500,2.5316,16607,12.7451,23.0392,276
965,4.2101E+11,20000,3.8136,20069,22.6891,4.2017,457
966,4.2101E+11,22500,4.698,20885,17.3913,22.8261,413
967,4.2101E+11,29200,4.7619,17045,9.5745,6.383,330
968,4.2101E+11,32400,9.8315,23482,20.595,7.3227,205
969,4.2101E+11,43100,1.8789,19773,15.6522,0,225
970,4.2101E+11,42700,20.8215,40625,11.1345,5.6723,154
971,4.2101E+11,36900,12.5532,29792,23.8806,11.4428,103
972,4.2101E+11,22000,4.1502,18472,25.1412,0,268
973,4.2101E+11,19200,0,24010,23.6181,19.0955,23
974,4.2101E+11,25600,7.6316,23417,29.9252,6.7332,240
975,4.2101E+11,21600,8.4025,17292,13.8889,1.2077,574
976,4.2101E+11,28800,6.2914,11789,16.3265,7.619,758
977,4.2101E+11,43700,5.1969,22563,18.5268,4.0179,321
978,4.2101E+11,36500,6.7024,26838,12.1739,3.913,130
979,4.2101E+11,35000,6.6414,25833,11.4198,2.7778,153
980,4.2101E+11,33000,11.7647,22500,15.016,4.1534,227
981,4.2101E+11,21700,3.5971,18750,26.5403,4.7393,517
982,4.2101E+11,23700,2.7027,28125,21.875,3.5156,148
983,4.2101E+11,36200,8.2583,13388,8.5714,6.4286,388
984,4.2101E+11,26700,2.027,20417,18.2482,2.6764,130
985,4.2101E+11,31600,7.3314,13594,20,9.434,207
986,4.2101E+11,33200,13.985,24779,25.5034,7.6063,181
987,4.2101E+11,31800,7.7844,31833,29.7521,1.6529,74
988,4.2101E+11,28200,0,19444,18.4211,17.1053,20
989,4.2101E+11,26800,2.5225,23125,31.2139,2.8902,252
990,4.2101E+11,17900,0,14750,39.5973,0,107
991,4.2101E+11,33800,2.9963,11797,22.4852,11.8343,182
992,4.2101E+11,33600,1.9737,22222,0,18.5185,169
993,4.2101E+11,25800,4.9505,35461,13.1579,0,164
994,4.2101E+11,30600,0,27969,25,8.8542,45
995,4.2101E+11,30700,5.1756,29551,15.4242,7.455,131
996,4.2101E+11,21300,6.2016,31806,14.6067,3.9326,91
997,4.2101E+11,24100,7.2351,30417,17.7019,7.4534,243
998,4.2101E+11,33500,2.7223,23711,15.4306,5.3828,665
999,4.2101E+11,30700,8.6712,12780,10.5655,0.5952,407
1000,4.2101E+11,37100,0,12788,18.1818,0,55
1001,4.2101E+11,209200,66.5217,18984,5.2567,11.3692,538
1002,4.2101E+11,187200,71.5827,105320,0,57.2414,5
1003,4.2101E+11,132400,59.587,82152,1.5464,36.5979,41
1004,4.2101E+11,76100,44.4785,48654,3.2099,4.4444,68
1005,4.2101E+11,73200,43.5055,39450,7.839,4.661,73
1006,4.2101E+11,65900,52.5727,45714,10.6918,0,71
1007,4.2101E+11,77200,38.4615,41042,13.0435,5.153,205
1008,4.2101E+11,57300,27.2059,32750,41.3793,0,104
1009,4.2101E+11,68100,30.7692,40379,4.5918,7.6531,108
1010,4.2101E+11,66900,63.5317,44067,4.1798,6.4669,290
1011,4.2101E+11,77600,24.3295,49868,6.0606,4.7138,55
1012,4.2101E+11,87900,41.6031,55104,1.7595,2.0528,60
1013,4.2101E+11,94600,38.0723,35350,3.5144,0.639,88
1014,4.2101E+11,67800,44.1964,38315,6.1538,6.7692,85
1015,4.2101E+11,64100,22.0472,42500,11.236,8.9888,28
1016,4.2101E+11,73500,20.3947,35250,0,0,0
1017,4.2101E+11,81800,15.5738,49091,0,10.4265,7
1018,4.2101E+11,78600,15.7289,43056,4.6358,3.532,59
1019,4.2101E+11,77700,21.1111,31510,8.0524,8.2397,49
1020,4.2101E+11,81100,28.6885,36316,4.5139,6.25,85
1021,4.2101E+11,112500,49.5327,70833,0,0,8
1022,4.2101E+11,69800,45.2174,43375,20,0,23
1023,4.2101E+11,77000,41.9183,43056,0,13.4831,49
1024,4.2101E+11,87300,32.8424,40781,4.1096,15.7534,97
1025,4.2101E+11,95000,55.7823,56500,2.8409,32.3864,38
1026,4.2101E+11,86700,33.6047,42372,7.1192,6.457,63
1027,4.2101E+11,83600,27.7238,32386,5,7.8788,200
1028,4.2101E+11,87700,20.9929,42286,2.8509,4.1667,52
1029,4.2101E+11,73200,18.2377,36793,0,8.4615,133
1030,4.2101E+11,81100,23.9845,39792,7.6056,11.2676,169
1031,4.2101E+11,84500,27.7433,46367,9.7143,4,76
1032,4.2101E+11,84100,20.7317,42500,3.5831,20.5212,18
1033,4.2101E+11,76900,20.2487,35200,4.1056,4.3988,73
1034,4.2101E+11,77100,26.7045,39417,9.3079,5.4893,116
1035,4.2101E+11,74200,20.4878,34583,8.5106,14.2857,143
1036,4.2101E+11,80900,21.1055,59250,9.589,17.8082,23
1037,4.2101E+11,73600,77.907,51779,4.4444,0,32
1038,4.2101E+11,74700,36.5971,44881,5.9642,6.9583,121
1039,4.2101E+11,76300,22.049,29219,7.5908,1.9802,121
1040,4.2101E+11,81700,21.7973,48182,9.1988,11.276,18
1041,4.2101E+11,79400,30.625,42500,3.4965,12.9371,35
1042,4.2101E+11,79300,28.1804,51932,9.9526,1.4218,98
1043,4.2101E+11,73000,46.371,47639,12,6.8571,32
1044,4.2101E+11,87400,31.0284,40598,5.2219,14.0992,89
1045,4.2101E+11,101900,40.4167,33523,4.7285,14.1856,58
1046,4.2101E+11,128200,23.4609,64297,3.5714,51.3736,24
1047,4.2101E+11,109300,24.0236,53083,1.8421,9.6053,73
1048,4.2101E+11,112900,21.5314,44583,3.6158,14.4633,108
1049,4.2101E+11,103000,31.0705,46914,5.3571,9.7222,79
1050,4.2101E+11,95900,38.9728,51250,0,11.6456,10
1051,4.2101E+11,127600,63.6771,38269,2.0608,11.0893,280
1052,4.2101E+11,122200,49.3129,41293,2.6568,20.2214,283
1053,4.2101E+11,113300,34.1301,58393,5.5188,47.2406,52
1054,4.2101E+11,129800,26.7016,81547,0,95,12
1055,4.2101E+11,143300,35.9351,47404,5.9474,41.9087,61
1056,4.2101E+11,123500,28.6533,50714,0,52.9703,6
1057,4.2101E+11,118600,42.1053,46750,4.2471,18.5328,55
1058,4.2101E+11,156100,42.976,70000,1.4679,66.789,22
1059,4.2101E+11,1000001,28.3019,200001,0,47.619,0
1060,4.2101E+11,70000,31.0078,37438,0,19.0476,22
1061,4.2101E+11,393100,67.8862,87500,2.4,85.6,13
1062,4.2101E+11,471400,67.9487,84543,0,83.5443,17
1063,4.2101E+11,350000,48.0278,119036,6.4516,89.2473,54
1064,4.2101E+11,147100,52.1989,53472,2.2581,8.0645,13
1065,4.2101E+11,225000,74.6929,80794,4.065,39.0244,9
1066,4.2101E+11,222600,75.3191,75790,2.6578,28.9037,18
1067,4.2101E+11,231300,70.0935,51641,4.1667,22.4638,23
1068,4.2101E+11,843800,91.8919,200001,5.7851,82.6446,0
1069,4.2101E+11,395800,74.5042,49625,4.6414,40.5063,36
1070,4.2101E+11,145400,67.0121,72143,5.4348,26.9022,17
1071,4.2101E+11,295200,73.3333,122786,4.0462,49.1329,5
1072,4.2101E+11,131000,61.6034,62143,5.2023,16.474,88
1073,4.2101E+11,94500,58.7264,38750,2.9586,7.6923,64
1074,4.2101E+11,87600,46.2633,42625,11.413,19.5652,35
1075,4.2101E+11,112800,56.6449,48636,8.0692,7.781,82
1076,4.2101E+11,111200,57.3171,55000,1.7699,15.9292,30
1077,4.2101E+11,142900,66.6667,60625,1.4634,11.2195,16
1078,4.2101E+11,390900,92.3611,158071,0,100,6
1079,4.2101E+11,160800,89.7727,102075,0,31.7568,0
1080,4.2101E+11,379400,73.6508,142973,2.9586,81.0651,0
1081,4.2101E+11,110400,55.5556,50556,6.7797,27.1186,28
1082,4.2101E+11,153000,75.813,52045,5.0296,17.1598,12
1083,4.2101E+11,134000,39.2297,52500,8.2888,21.6578,0
1084,4.2101E+11,295800,79.4953,92500,0,67.1362,16
1085,4.2101E+11,158800,91.9565,101533,2.9167,26.25,6
1086,4.2101E+11,83300,23.9774,49750,23.7975,7.0886,0
1087,4.2101E+11,121000,41.9355,37333,0,35.3846,210
1088,4.2101E+11,75000,35.7367,60375,7.8049,24.878,24
1089,4.2101E+11,78600,29.0441,47931,10.6952,18.7166,67
1090,4.2101E+11,76900,43.3071,44583,6.2338,4.5455,263
1091,4.2101E+11,138300,48.3787,30996,6.1082,13.089,119
1092,4.2101E+11,152500,38.1215,59712,6.1224,42.8571,10
1093,4.2101E+11,51800,17.8268,29279,18.5567,13.9175,66
1094,4.2101E+11,116000,42.9766,40833,10.7692,15.6044,63
1095,4.2101E+11,77600,33.2737,32037,6.8075,13.1455,107
1096,4.2101E+11,121000,23.1667,22059,8.2051,10.7692,184
1097,4.2101E+11,67800,22.7322,30909,7.5439,1.2281,83
1098,4.2101E+11,81900,24.6787,15026,2.9167,0,306
1099,4.2101E+11,88400,31.8801,29250,17.5182,3.2847,74
1100,4.2101E+11,76500,44.0273,31389,12.3762,8.4158,93
1101,4.2101E+11,34600,2.1341,13426,12.0915,6.2092,509
1102,4.2101E+11,54800,14.936,25761,17,5.6,324
1103,4.2101E+11,86400,51.0086,32336,8.0819,1.8319,294
1104,4.2101E+11,38900,8.4249,23594,10.625,21.25,94
1105,4.2101E+11,93800,20.9459,9609,10.8943,0,276
1106,4.2101E+11,81100,27.685,34297,14.7651,16.7785,241
1107,4.2101E+11,47100,4.6512,31583,2.9268,4.878,154
1108,4.2101E+11,38800,10.3865,38438,14.7465,1.8433,84
1109,4.2101E+11,60700,16.3146,34511,15.2659,3.6021,257
1110,4.2101E+11,78300,9.727,9388,13.7987,6.3312,502
1111,4.2101E+11,60800,16.2963,21371,20.4846,12.5551,197
1112,4.2101E+11,86900,17.8832,32500,7.482,6.1871,174
1113,4.2101E+11,49900,18.9189,30833,13.7931,10.0985,245
1114,4.2101E+11,64900,16.7742,27917,19.5195,2.1021,110
1115,4.2101E+11,59400,8.3658,25882,14.7651,6.7114,183
1116,4.2101E+11,44800,10.6599,30903,21.1082,2.1108,233
1117,4.2101E+11,51200,8.7108,33846,5.3691,2.0134,127
1118,4.2101E+11,50700,16.3717,27188,16.8766,12.8463,160
1119,4.2101E+11,32500,7.1749,18929,17.3684,10,185
1120,4.2101E+11,69000,0,40417,0,10,10
1121,4.2101E+11,39600,6.9164,16364,6.81,0,355
1122,4.2101E+11,46500,13.3641,21630,15.2047,9.9415,107
1123,4.2101E+11,22100,0.9554,25213,19.457,5.6561,383
1124,4.2101E+11,40000,12.0968,30917,15.5844,13.6364,176
1125,4.2101E+11,40800,25.656,29464,18.4549,8.5837,50
1126,4.2101E+11,50400,14.2857,19625,16.7683,12.8049,242
1127,4.2101E+11,40900,2.7586,18500,11.9835,10.7438,204
1128,4.2101E+11,42400,11.8261,21875,14.011,16.7582,341
1129,4.2101E+11,43600,18.7123,21786,19.3853,10.8747,150
1130,4.2101E+11,34100,5.7692,22768,26.0223,7.4349,282
1131,4.2101E+11,50800,6.5789,15353,13.1349,8.4063,590
1132,4.2101E+11,51800,19.186,26250,21.5339,8.5546,326
1133,4.2101E+11,26400,8.365,20515,17.4528,2.8302,154
1134,4.2101E+11,76300,63.5417,101053,0,11.9403,119
1135,4.2101E+11,49500,28.3531,36750,20.7692,7.4359,189
1136,4.2101E+11,31800,0,25114,28.0851,11.9149,226
1137,4.2101E+11,62000,22.6488,29583,5.7325,17.8344,136
1138,4.2101E+11,42500,5.4585,31375,15.7343,4.5455,144
1139,4.2101E+11,37900,3.7801,38047,16,3.5,66
1140,4.2101E+11,38000,8.4354,23628,12.1535,10.4478,399
1141,4.2101E+11,32600,8.4071,27188,18.5185,6.4815,246
1142,4.2101E+11,39800,11.4014,28375,9.0323,0,194
1143,4.2101E+11,63900,5.3465,33482,6.3973,2.3569,189
1144,4.2101E+11,92500,5.2133,21382,0,0,163
1145,4.2101E+11,83700,14.6868,38571,10.4396,29.6703,85
1146,4.2101E+11,102200,33.0508,59167,3.0568,2.1834,17
1147,4.2101E+11,97400,19.9475,45208,4.4944,10.1124,72
1148,4.2101E+11,57600,14.1085,36518,12.449,6.9388,88
1149,4.2101E+11,50700,13.1579,25050,14.25,16,128
1150,4.2101E+11,51800,16.1148,12422,19.6923,7.6923,427
1151,4.2101E+11,44900,12.0579,31806,17.7778,8.2222,169
1152,4.2101E+11,59200,7.2464,24914,12.4113,0,144
1153,4.2101E+11,71300,27.1777,40714,2.5641,4.1026,259
1154,4.2101E+11,54400,17.7189,36613,2.0548,3.4247,93
1155,4.2101E+11,64100,13.5697,31135,3.055,3.666,259
1156,4.2101E+11,46000,4.0816,24063,18.9744,0,213
1157,4.2101E+11,57800,14.0216,28060,6.9388,5.102,155
1158,4.2101E+11,46700,18.3971,36685,14.2857,8.3744,213
1159,4.2101E+11,48500,9.073,31250,16.2921,10.3933,153
1160,4.2101E+11,62900,15.7324,43438,9.396,9.0604,177
1161,4.2101E+11,51000,7.0686,27679,8.547,19.0883,159
1162,4.2101E+11,98300,28.9855,59821,0.7663,10.3448,11
1163,4.2101E+11,83100,18.315,26216,6.1321,8.6478,345
1164,4.2101E+11,72900,29.7784,35592,4.7904,4.7904,92
1165,4.2101E+11,110200,51.6432,58750,7.1895,34.6405,23
1166,4.2101E+11,117000,57.7528,61750,2.6316,7.8947,58
1167,4.2101E+11,100200,29.5943,56923,3.2787,12.2951,70
1168,4.2101E+11,151900,46.3557,63571,0,56.8182,21
1169,4.2101E+11,96000,42.2998,48750,3.1949,19.1693,13
1170,4.2101E+11,97200,29.4756,51146,9.3294,17.2012,101
1171,4.2101E+11,114200,37.9507,40273,7.1875,12.5,65
1172,4.2101E+11,141500,52.9781,75798,0,12.3636,35
1173,4.2101E+11,120300,57.9114,48438,8.0229,6.0172,82
1174,4.2101E+11,123600,62.9787,51719,2.6966,21.7978,56
1175,4.2101E+11,263600,70.5314,97653,3.3058,65.2893,15
1176,4.2101E+11,165400,46.7908,42045,12.2083,4.9372,64
1177,4.2101E+11,135400,67.0473,56667,4.1763,10.4408,40
1178,4.2101E+11,129700,63.0108,61375,4.1791,5.6716,18
1179,4.2101E+11,83600,22.6636,38063,2.3256,7.5134,174
1180,4.2101E+11,103400,42.1951,50774,0.8734,31.441,18
1181,4.2101E+11,64700,27.1012,32917,0,4.5213,182
1182,4.2101E+11,73100,12.0075,37574,2.4055,3.0928,54
1183,4.2101E+11,75400,14.7157,59583,0,5.3254,57
1184,4.2101E+11,74100,11.041,50573,1.8919,0,27
1185,4.2101E+11,70400,19.5161,51923,4.3597,2.1798,81
1186,4.2101E+11,86700,9.9119,26058,12.0104,2.8721,95
1187,4.2101E+11,75600,13.8996,47500,2.5,15,12
1188,4.2101E+11,69400,19.0259,44375,3.7736,1.6173,55
1189,4.2101E+11,75600,21.6125,43393,4.6346,6.0606,129
1190,4.2101E+11,99100,24.7191,51522,1.8405,66.8712,6
1191,4.2101E+11,97300,27.7174,39955,4.5283,35.0943,99
1192,4.2101E+11,98300,28.4536,45250,3.4921,15.2381,26
1193,4.2101E+11,99800,22.2558,36285,3.3639,11.9266,205
1194,4.2101E+11,105400,26.3043,48438,2.6549,27.8761,0
1195,4.2101E+11,68600,14.8796,47857,0,2.0408,51
1196,4.2101E+11,67300,10.4762,42167,3.8265,7.6531,122
1197,4.2101E+11,71200,19.6407,42396,4.4444,2.4074,161
1198,4.2101E+11,93900,20.3354,44028,0,3.2491,31
1199,4.2101E+11,93900,25.9169,42297,4.5267,10.2881,0
1200,4.2101E+11,127400,25.1462,61786,2.2989,87.3563,20
1201,4.2101E+11,68000,11.5959,44779,5.045,2.7027,191
1202,4.2101E+11,73400,12.2734,45256,0,6.2331,52
1203,4.2101E+11,68600,14.1353,58125,10,6.5789,50
1204,4.2101E+11,69000,7.7228,37460,0,3.0864,129
1205,4.2101E+11,66800,11.0763,42862,2.3766,0,278
1206,4.2101E+11,64600,8.039,31375,7.6642,4.1971,357
1207,4.2101E+11,66100,25.5605,32222,0,19.788,7
1208,4.2101E+11,63700,7.1983,39034,8.2278,3.1646,381
1209,4.2101E+11,68800,7.6159,38693,0,5.3459,122
1210,4.2101E+11,61100,12.1673,47813,7.3016,3.8095,139
1211,4.2101E+11,61200,11.6438,46250,4.3307,5.5118,14
1212,4.2101E+11,92600,28.9552,38816,0,5.8824,0
1213,4.2101E+11,96100,25.1462,48169,3.7209,9.3023,12
1214,4.2101E+11,70100,3.132,57992,4.6429,7.1429,86
1215,4.2101E+11,62800,7.5314,27813,6.9767,2.6163,139
1216,4.2101E+11,67100,10.5744,43808,3.7313,0,99
1217,4.2101E+11,61200,8.1633,29464,14.0845,0,173
1218,4.2101E+11,60600,8.1633,37614,0,8.9136,152
1219,4.2101E+11,60100,7.362,32083,11.2211,1.9802,93
1220,4.2101E+11,39500,6.5268,30756,12.0635,8.254,105
1221,4.2101E+11,48300,5.9242,40417,0,6.5574,88
1222,4.2101E+11,55500,5.0086,34708,7.6316,3.6842,98
1223,4.2101E+11,49400,14.8148,31719,4.7619,0,99
1224,4.2101E+11,61000,4.927,36058,6.4417,1.8405,116
1225,4.2101E+11,63500,6.3943,41063,9.6346,6.3123,62
1226,4.2101E+11,60600,3.0965,28947,7.2674,0,170
1227,4.2101E+11,49600,10.917,38092,0,0,77
1228,4.2101E+11,70400,9.6124,51898,7.8947,3.11,54
1229,4.2101E+11,66200,6.3472,31823,0,0,327
1230,4.2101E+11,66800,13.2,45333,3.6913,11.0738,53
1231,4.2101E+11,51600,7.7599,38438,6.4024,7.9268,131
1232,4.2101E+11,56800,6.1329,34000,2.8818,0,114
1233,4.2101E+11,57600,13.2773,36897,9.2308,2.7692,183
1234,4.2101E+11,42800,15.6863,27250,0,9.6154,47
1235,4.2101E+11,42500,9.4017,31667,0,1.8987,32
1236,4.2101E+11,61100,4.3328,33421,9.3333,5.0667,84
1237,4.2101E+11,56500,3.299,31641,10.2564,0,113
1238,4.2101E+11,57600,8.0692,33833,9.9846,3.8402,306
1239,4.2101E+11,72600,13.5565,27461,10.6809,4.8064,439
1240,4.2101E+11,68300,19.2748,29265,8.2353,8.9412,91
1241,4.2101E+11,95300,29.7952,35078,9.4801,14.9847,86
1242,4.2101E+11,95000,31.0345,52083,13.5,34.5,35
1243,4.2101E+11,65200,8.9744,26667,13.3705,4.7354,182
1244,4.2101E+11,97900,22.8043,46250,9.1912,31.6176,68
1245,4.2101E+11,123600,27.193,47946,6.5089,33.1361,119
1246,4.2101E+11,138900,55.0265,57727,0,74.2515,40
1247,4.2101E+11,109500,26.6788,39306,4.797,43.9114,105
1248,4.2101E+11,116100,31.0897,34100,4.8017,15.2401,115
1249,4.2101E+11,133600,30.3855,54583,5.7143,62.381,47
1250,4.2101E+11,132000,13.4503,31705,4.7393,45.4976,85
1251,4.2101E+11,62400,16.1111,38650,4.1176,7.6471,139
1252,4.2101E+11,69200,19.9153,34125,4.1667,11.7424,57
1253,4.2101E+11,76600,23.7762,56442,0,4.6358,27
1254,4.2101E+11,77100,22.8721,45417,4.3981,3.7809,361
1255,4.2101E+11,48800,7.7922,36042,8.6735,0,129
1256,4.2101E+11,75400,17.313,36283,5.0808,3.2333,108
1257,4.2101E+11,64100,19.1348,24609,5.625,12.5,210
1258,4.2101E+11,57400,7.1207,45481,0,21.3873,74
1259,4.2101E+11,54300,10.8291,25517,12.381,4.0476,200
1260,4.2101E+11,52100,9.5912,35000,0,5.1948,218
1261,4.2101E+11,46000,6.2731,27731,2.4523,5.9946,265
1262,4.2101E+11,59100,4.3353,28036,6.0291,1.8711,233
1263,4.2101E+11,51100,5.7953,34128,10.0379,7.0076,245
1264,4.2101E+11,50300,17.3193,37500,7.1429,3.6797,140
1265,4.2101E+11,50900,8.4507,27614,8.3205,6.7797,531
1266,4.2101E+11,57900,10.7639,42083,0,21.5909,131
1267,4.2101E+11,50700,8.6059,33250,9.0164,15.3005,153
1268,4.2101E+11,52800,35.1525,29943,0,11.2903,100
1269,4.2101E+11,54500,6.2687,30744,15.4195,17.6871,216
1270,4.2101E+11,53000,12.1245,35714,8.5487,10.7356,296
1271,4.2101E+11,65700,16.1547,41859,4.6125,0,375
1272,4.2101E+11,55900,12.5161,25272,6.8966,3.854,419
1273,4.2101E+11,55000,10.6299,32273,10.3659,8.8415,306
1274,4.2101E+11,52200,7.4883,34375,6.2112,3.4161,140
1275,4.2101E+11,58700,11.8644,31630,8.1772,9.029,277
1276,4.2101E+11,54900,4.4743,29821,9.0226,1.8797,88
1277,4.2101E+11,55000,6.2201,28646,25.6311,7.1845,271
1278,4.2101E+11,62500,7.9696,34188,10.8959,8.9588,70
1279,4.2101E+11,65200,6.901,9472,0,1.5203,382
1280,4.2101E+11,49000,17.5806,38199,7.398,7.6531,93
1281,4.2101E+11,41600,11.2847,37632,9.7923,10.3858,103
1282,4.2101E+11,37200,5.9701,32361,9.4545,0,291
1283,4.2101E+11,37600,11.7096,15833,10.0671,6.0403,142
1284,4.2101E+11,51800,4.5714,24167,12.8527,9.0909,122
1285,4.2101E+11,55800,9.0121,31781,16.9903,3.6408,176
1286,4.2101E+11,53400,3.75,20536,13.7821,0,135
1287,4.2101E+11,48700,4.918,10197,5.7592,5.4974,306
1288,4.2101E+11,59200,3.4188,35357,9.058,7.971,246
1289,4.2101E+11,57600,8.4125,33143,7.3113,4.4811,197
1290,4.2101E+11,64000,15.0628,22181,12.1094,6.25,157
1291,4.2101E+11,61800,3.3537,26823,6.7308,0,131
1292,4.2101E+11,46600,5.0877,31108,9.8266,11.8497,52
1293,4.2101E+11,55600,8.7619,26371,15.0134,5.3619,295
1294,4.2101E+11,61200,9.5823,25224,5.2006,1.9316,396
1295,4.2101E+11,43900,9.1503,28182,0,0,0
1296,4.2101E+11,34900,0.7707,28929,12.6615,3.6176,163
1297,4.2101E+11,39000,7.3099,28583,3.8961,11.6883,134
1298,4.2101E+11,42700,4.7368,25263,6.6838,12.8535,324
1299,4.2101E+11,34200,2.3529,20250,23.1771,9.8958,331
1300,4.2101E+11,41700,0,31705,7.8358,7.0896,148
1301,4.2101E+11,44200,8.8889,35156,8.2569,2.2936,32
1302,4.2101E+11,37600,2.439,31750,9,4,226
1303,4.2101E+11,31900,6.7335,24432,7.7449,1.8223,383
1304,4.2101E+11,21400,9.8726,18229,10.4396,15.9341,467
1305,4.2101E+11,39900,5.4,27031,5.3333,2.4,251
1306,4.2101E+11,57400,10.7635,45104,6.4877,10.2908,226
1307,4.2101E+11,38500,4.3373,31458,19.917,0,268
1308,4.2101E+11,38900,6.6079,33100,19.5467,7.6487,277
1309,4.2101E+11,41600,0,30556,12.6087,18.6957,113
1310,4.2101E+11,54800,13.2791,39167,0,5.0251,70
1311,4.2101E+11,49200,6.3877,40326,8.8372,0,41
1312,4.2101E+11,43500,12.2029,32679,6.4039,5.4187,329
1313,4.2101E+11,53900,19.6078,28352,10.9649,8.3333,212
1314,4.2101E+11,58500,6.2171,26250,56.6766,2.819,172
1315,4.2101E+11,57300,17.4658,47891,0,20.3883,53
