CRN,DRINKING_D,COLLISION_,FATAL_OR_M,OVERTURNED,CELL_PHONE,SPEEDING,AGGRESSIVE,DRIVER1617,DRIVER65PLUS,AREAKEY,PCTBACHMOR,MEDHHINC
201105356,0,8,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201106183,0,4,0,0,0,0,1,0,0,421010171001,12.59260000000,35000.00000000000
201108807,0,8,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201109048,0,5,0,0,0,0,1,0,0,421010171001,12.59260000000,35000.00000000000
201110081,0,4,0,0,0,0,1,0,0,421010171001,12.59260000000,35000.00000000000
201110615,1,5,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201111468,0,8,1,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201111545,0,7,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201112281,0,4,1,0,0,0,1,0,0,421010171001,12.59260000000,35000.00000000000
201112640,0,8,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201200212,0,7,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201200254,0,7,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201201544,0,1,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201202051,0,1,0,0,0,0,1,0,0,421010171001,12.59260000000,35000.00000000000
201203256,0,1,0,0,0,1,1,0,0,421010171001,12.59260000000,35000.00000000000
201203262,0,8,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201203271,0,8,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201207357,0,2,0,0,0,0,1,0,1,421010171001,12.59260000000,35000.00000000000
201207826,0,8,0,0,0,0,1,0,0,421010171001,12.59260000000,35000.00000000000
201207843,0,4,0,0,0,0,1,0,0,421010171001,12.59260000000,35000.00000000000
201208336,0,1,0,0,0,0,1,0,0,421010171001,12.59260000000,35000.00000000000
201208582,0,8,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201208980,0,4,0,0,0,0,1,1,0,421010171001,12.59260000000,35000.00000000000
201210405,0,7,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201210982,0,8,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201211262,0,8,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201212239,0,4,0,0,0,0,1,0,1,421010171001,12.59260000000,35000.00000000000
201212243,0,8,0,0,0,0,0,0,0,421010171001,12.59260000000,35000.00000000000
201300678,0,8,0,0,0,0,0,0,1,421010171001,12.59260000000,35000.00000000000
200807272,0,2,0,0,0,0,0,1,0,421010171002,6.71140000000,22431.00000000000
200812113,0,4,0,0,0,0,1,0,0,421010171002,6.71140000000,22431.00000000000
201001145,0,5,0,0,0,0,1,0,0,421010171002,6.71140000000,22431.00000000000
201006707,0,8,0,0,0,0,0,0,0,421010171002,6.71140000000,22431.00000000000
201007491,0,8,0,0,0,0,0,0,0,421010171002,6.71140000000,22431.00000000000
201101592,0,4,0,0,0,0,0,0,0,421010171002,6.71140000000,22431.00000000000
201109043,0,1,1,0,0,0,1,0,0,421010171002,6.71140000000,22431.00000000000
201204168,0,8,0,0,0,0,0,0,0,421010171002,6.71140000000,22431.00000000000
201204810,0,1,0,0,0,1,1,0,0,421010171002,6.71140000000,22431.00000000000
201210414,0,8,0,0,0,0,0,0,0,421010171002,6.71140000000,22431.00000000000
200805049,0,1,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
200805326,0,4,0,0,0,0,0,0,1,421010171003,7.22890000000,34000.00000000000
200807918,0,8,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
200808264,0,1,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
200813382,0,8,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
200813442,0,4,0,0,0,0,1,1,0,421010171003,7.22890000000,34000.00000000000
200903743,0,1,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
200904500,0,1,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
200904871,0,4,0,0,0,0,1,1,0,421010171003,7.22890000000,34000.00000000000
200906543,0,4,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
200907852,0,0,1,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
200907878,0,4,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
200907917,0,8,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
200910069,0,4,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
201004480,0,2,0,0,0,1,1,0,0,421010171003,7.22890000000,34000.00000000000
201100075,0,1,0,0,0,0,0,0,1,421010171003,7.22890000000,34000.00000000000
201102893,0,7,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
201103130,0,1,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
201103132,0,4,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
201103797,0,8,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
201105360,0,5,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
201105428,0,1,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
201105431,0,4,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
201105594,0,8,1,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
201106414,0,4,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
201109292,0,7,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
201111216,0,6,1,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
201113292,0,4,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
201200429,1,7,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
201207843,0,5,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
201208586,0,4,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
201211173,0,5,0,0,0,0,1,0,0,421010171003,7.22890000000,34000.00000000000
201212013,0,1,0,0,0,0,0,0,0,421010171003,7.22890000000,34000.00000000000
200805919,0,1,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
200806953,0,8,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
200808902,0,4,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
200810868,0,6,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
200901373,0,4,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
200902689,0,4,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
200903968,0,1,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
200905436,0,4,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
200907948,1,2,0,1,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
200908384,0,8,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
200909302,0,8,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
200910603,0,4,0,0,0,0,0,0,1,421010171004,4.97350000000,25208.00000000000
200911895,0,8,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201000317,1,6,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
201005209,0,8,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
201005247,0,1,0,0,0,0,0,0,1,421010171004,4.97350000000,25208.00000000000
201008211,0,4,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
201008425,0,4,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201009128,0,4,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
201009420,0,7,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201100091,0,8,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201104075,0,8,1,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201106412,0,4,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201108591,0,8,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201109050,0,4,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201200487,0,4,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201203255,0,4,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201204221,0,1,0,0,0,0,0,0,1,421010171004,4.97350000000,25208.00000000000
201204257,0,1,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201205665,0,8,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201206078,1,4,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
201206670,0,8,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201207826,0,4,1,0,0,0,1,1,0,421010171004,4.97350000000,25208.00000000000
201207843,0,4,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201208585,0,7,0,0,0,0,0,0,1,421010171004,4.97350000000,25208.00000000000
201209553,0,2,0,0,0,0,1,0,0,421010171004,4.97350000000,25208.00000000000
201209851,0,8,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201210400,0,2,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201211434,0,4,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
201211435,0,4,0,0,0,0,0,0,0,421010171004,4.97350000000,25208.00000000000
200810344,0,7,0,0,0,0,1,1,0,421010171005,4.38600000000,9833.00000000000
200910072,0,7,0,0,0,0,0,0,1,421010171005,4.38600000000,9833.00000000000
201000561,0,5,0,0,0,0,1,0,0,421010171005,4.38600000000,9833.00000000000
201002806,0,4,0,0,0,0,1,0,1,421010171005,4.38600000000,9833.00000000000
201108259,0,4,0,0,0,0,0,0,0,421010171005,4.38600000000,9833.00000000000
201111530,1,4,0,0,0,0,1,0,0,421010171005,4.38600000000,9833.00000000000
200805077,0,6,0,0,0,0,0,0,1,421010171006,5.87040000000,18750.00000000000
200902813,0,2,0,0,0,0,0,0,0,421010171006,5.87040000000,18750.00000000000
201001162,1,7,0,0,0,0,0,0,0,421010171006,5.87040000000,18750.00000000000
201203304,1,7,1,0,0,1,1,0,0,421010171006,5.87040000000,18750.00000000000
201204819,0,4,0,0,0,0,1,0,0,421010171006,5.87040000000,18750.00000000000
201207601,0,4,0,0,0,0,1,0,1,421010171006,5.87040000000,18750.00000000000
200804078,0,8,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
200804403,1,7,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
200805730,0,4,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
200805819,0,8,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
200909717,0,8,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
201005900,0,8,1,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
201006984,0,7,0,0,0,1,1,0,0,421010172001,0.00000000000,17375.00000000000
201100098,0,8,0,0,0,0,1,0,0,421010172001,0.00000000000,17375.00000000000
201110885,0,4,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
201111819,0,6,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
201206648,0,4,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
201210421,1,2,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
201210970,0,2,0,0,0,0,0,0,0,421010172001,0.00000000000,17375.00000000000
200804223,0,2,0,0,0,0,1,0,0,421010172002,0.00000000000,18947.00000000000
200805023,0,8,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
200902463,0,8,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
200907142,0,8,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
200912114,0,4,0,0,0,0,1,0,1,421010172002,0.00000000000,18947.00000000000
200912518,0,4,1,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
201000309,0,8,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
201000628,0,6,0,0,0,0,1,0,0,421010172002,0.00000000000,18947.00000000000
201006998,0,8,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
201007462,0,4,0,0,0,0,0,0,1,421010172002,0.00000000000,18947.00000000000
201011790,0,5,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
201011820,0,8,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
201012192,0,4,0,0,0,0,1,0,0,421010172002,0.00000000000,18947.00000000000
201100890,0,4,0,1,0,0,1,0,0,421010172002,0.00000000000,18947.00000000000
201103797,0,4,0,0,0,0,1,0,0,421010172002,0.00000000000,18947.00000000000
201112284,0,4,0,0,0,0,1,0,1,421010172002,0.00000000000,18947.00000000000
201112636,0,8,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
201206891,0,8,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
201209835,0,1,0,0,0,0,0,0,0,421010172002,0.00000000000,18947.00000000000
200802721,0,8,0,0,0,0,1,0,0,421010172003,3.52220000000,21172.00000000000
200804075,0,8,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
200805920,0,5,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
200808841,0,8,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
200810868,0,5,0,0,0,0,0,0,1,421010172003,3.52220000000,21172.00000000000
200903740,0,1,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
200904875,0,1,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
200908365,0,5,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
201002824,0,8,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
201002832,0,8,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
201005244,0,8,0,0,0,0,1,0,0,421010172003,3.52220000000,21172.00000000000
201005899,0,8,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
201006708,0,4,0,0,0,0,0,0,1,421010172003,3.52220000000,21172.00000000000
201008877,0,8,0,0,0,0,0,0,1,421010172003,3.52220000000,21172.00000000000
201102620,0,6,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
201200428,0,4,0,0,0,0,0,0,1,421010172003,3.52220000000,21172.00000000000
201202259,0,8,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
201203463,0,8,0,0,0,0,1,0,0,421010172003,3.52220000000,21172.00000000000
201206074,0,3,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
201207353,0,8,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
201300682,0,5,0,0,0,1,1,0,0,421010172003,3.52220000000,21172.00000000000
201300690,0,4,0,0,0,0,0,0,0,421010172003,3.52220000000,21172.00000000000
200802662,0,8,1,0,0,0,0,0,1,421010172004,1.80080000000,26813.00000000000
200804793,0,5,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
200808842,0,8,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
200902484,0,4,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
200902630,0,8,1,0,0,0,0,0,1,421010172004,1.80080000000,26813.00000000000
200903286,0,6,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
200903954,0,8,1,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
200907142,0,4,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
200908376,0,1,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
200912516,0,7,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201000280,0,1,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
201003912,0,4,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201006957,0,4,0,0,0,0,1,1,0,421010172004,1.80080000000,26813.00000000000
201008880,0,4,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
201010566,0,8,1,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
201011784,0,4,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201102632,0,5,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201101692,0,7,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201103127,1,1,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
201103141,1,2,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201103341,0,4,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
201103355,0,8,0,0,0,0,1,0,1,421010172004,1.80080000000,26813.00000000000
201108331,0,1,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201109305,0,1,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201110620,0,8,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
201111534,0,4,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201113260,0,8,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201203470,0,8,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201203474,0,4,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
201204984,0,4,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201206072,0,8,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201206074,0,8,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
201207852,0,7,0,0,0,0,0,0,1,421010172004,1.80080000000,26813.00000000000
201210104,0,5,0,0,0,1,1,0,0,421010172004,1.80080000000,26813.00000000000
201212239,0,4,0,0,1,0,1,1,0,421010172004,1.80080000000,26813.00000000000
201212815,0,6,0,0,0,0,1,0,0,421010172004,1.80080000000,26813.00000000000
201300617,0,1,0,0,0,0,0,0,0,421010172004,1.80080000000,26813.00000000000
200809846,0,8,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
200809849,0,4,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
200902588,0,4,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
200906515,0,6,0,0,0,0,1,0,0,421010172005,1.37930000000,21106.00000000000
200906525,0,1,0,0,1,0,0,0,0,421010172005,1.37930000000,21106.00000000000
200907953,0,5,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
201002837,0,1,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
201010502,0,1,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
201103139,0,5,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
201107386,0,4,0,0,0,0,1,0,0,421010172005,1.37930000000,21106.00000000000
201107576,0,4,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
201108346,0,1,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
201109047,0,8,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
201204818,1,4,0,0,0,0,1,0,0,421010172005,1.37930000000,21106.00000000000
201206666,0,8,0,0,0,0,1,0,1,421010172005,1.37930000000,21106.00000000000
201207361,0,8,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
201210969,0,2,0,0,0,0,0,0,0,421010172005,1.37930000000,21106.00000000000
201212005,0,4,0,0,0,0,1,0,0,421010172005,1.37930000000,21106.00000000000
200810845,0,8,1,0,0,0,0,0,0,421010172006,2.33790000000,20652.00000000000
200904439,0,5,0,0,0,0,0,1,0,421010172006,2.33790000000,20652.00000000000
200906383,0,8,0,0,0,0,0,0,0,421010172006,2.33790000000,20652.00000000000
200912058,0,8,0,0,0,0,0,0,1,421010172006,2.33790000000,20652.00000000000
201001866,0,8,0,0,0,0,0,0,0,421010172006,2.33790000000,20652.00000000000
201005900,0,4,0,0,0,0,1,0,0,421010172006,2.33790000000,20652.00000000000
201107331,0,8,0,0,0,0,0,0,0,421010172006,2.33790000000,20652.00000000000
201200212,0,1,0,0,0,0,0,0,0,421010172006,2.33790000000,20652.00000000000
201204983,0,4,0,0,0,0,0,0,0,421010172006,2.33790000000,20652.00000000000
201207819,0,1,0,0,0,0,1,0,0,421010172006,2.33790000000,20652.00000000000
201211434,0,8,0,0,0,0,0,0,0,421010172006,2.33790000000,20652.00000000000
200805920,0,2,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
200903942,0,1,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
200911225,0,8,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
201007512,0,4,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
201011084,0,4,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
201102819,1,8,0,0,0,0,0,0,1,421010172007,0.88110000000,18712.00000000000
201110080,0,8,0,0,0,0,0,0,1,421010172007,0.88110000000,18712.00000000000
201111230,0,1,0,0,1,0,0,0,0,421010172007,0.88110000000,18712.00000000000
201201584,0,5,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
201208082,0,8,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
201210408,0,4,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
201212142,0,5,0,0,0,0,1,0,0,421010172007,0.88110000000,18712.00000000000
201212829,0,4,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
201300383,0,8,0,0,0,0,0,0,0,421010172007,0.88110000000,18712.00000000000
200804485,0,4,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
200805076,0,5,0,0,0,0,0,0,1,421010172008,1.35590000000,18713.00000000000
200805706,0,2,0,0,0,0,0,0,1,421010172008,1.35590000000,18713.00000000000
200810862,0,4,0,0,0,0,0,1,0,421010172008,1.35590000000,18713.00000000000
200810863,0,4,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
200901367,0,2,0,0,0,1,1,0,0,421010172008,1.35590000000,18713.00000000000
200902629,0,4,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
200904439,1,4,0,0,0,1,1,0,0,421010172008,1.35590000000,18713.00000000000
200907920,1,2,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
200912088,0,8,1,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201000307,0,8,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201000324,0,8,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201001806,0,4,0,0,0,0,1,0,1,421010172008,1.35590000000,18713.00000000000
201003911,0,1,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201004448,0,8,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201006028,0,4,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201006153,0,1,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201006993,1,4,1,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201007512,0,4,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201007824,0,1,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201011796,0,8,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201102625,0,8,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201104456,0,1,0,0,1,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201105640,0,5,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201107579,0,8,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201112641,1,2,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201205658,0,7,0,0,0,0,0,0,1,421010172008,1.35590000000,18713.00000000000
201205666,0,4,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201208327,0,2,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201208332,0,8,0,0,0,0,0,0,0,421010172008,1.35590000000,18713.00000000000
201208332,0,5,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201208856,0,6,0,0,0,0,1,0,0,421010172008,1.35590000000,18713.00000000000
201301204,0,4,0,0,0,1,1,0,0,421010172008,1.35590000000,18713.00000000000
200804053,0,8,0,0,0,0,0,0,1,421010173002,9.44630000000,30208.00000000000
200804235,0,5,0,0,0,0,0,0,1,421010173002,9.44630000000,30208.00000000000
200806963,0,5,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200807907,0,1,0,0,0,0,0,0,1,421010173002,9.44630000000,30208.00000000000
200808821,0,4,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200809843,0,1,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200810094,0,1,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200811966,0,8,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200902558,0,1,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200903672,0,1,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
200904943,0,4,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
200906538,0,1,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200907135,0,4,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
200908593,0,8,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
200909714,0,8,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200911186,0,1,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200912081,0,8,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
200912088,0,1,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201004458,1,1,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201006203,0,8,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201006794,0,4,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201007464,0,4,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201007488,0,1,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
201009331,0,4,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
201009367,0,4,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201010494,0,4,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201011072,0,8,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201011078,0,4,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201011431,0,8,1,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
201100085,0,8,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201100843,0,7,0,0,0,0,0,0,1,421010173002,9.44630000000,30208.00000000000
201101592,0,4,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
201102886,0,8,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201103352,0,5,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
201103797,0,1,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
201104484,0,4,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201105348,0,8,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
201105352,0,4,0,0,0,0,1,0,0,421010173002,9.44630000000,30208.00000000000
201106528,0,8,0,0,0,0,0,0,0,421010173002,9.44630000000,30208.00000000000
